order_id,delivery_method,done_delivery_datetime,done_delivery_location
4f2cd482-ef81-4ecc-84ce-e2d3350f42d2,FaceToFace,2022-01-16 22:08:00,Gongguan Metro Station Exit3
27e0964e-851b-40cd-82db-2b778255e226,FaceToFace,2023-05-10 13:40:00,Gongguan Metro Station Exit1
8d99a597-fd0c-4b61-b485-83ad98aeb467,FaceToFace,2022-12-21 00:48:00,Life Science Building
573c40a0-2739-460c-a9c2-b95155ca1158,Freight,2022-12-05 13:31:00,Gongtong Lecture Building
430608ee-5105-4e04-b7af-79006a1fcabf,Freight,2023-02-12 05:16:00,Gongguan Metro Station Exit2
3d6f509c-85c1-43e3-941e-d2faf7b01621,FaceToFace,2023-08-13 20:12:00,Sports Center
460940ff-9b3f-4138-bf54-eaa50dc81252,FaceToFace,2023-01-12 03:40:00,Xiaofu Food Service
4ff6b9a9-5bbe-4193-925e-de267f892766,FaceToFace,2023-02-12 05:16:00,XiaoXiaoFu Food Service
8ec735ad-251b-4977-873f-fa240f6ba8ff,FaceToFace,2023-04-16 22:08:00,Gongguan Metro Station Exit3
93358110-8835-4403-8c44-de7abc0a3e33,FaceToFace,2023-09-11 21:07:00,Main Library
0951f78f-bd5f-4676-b6ab-8d2a48f2dd0f,Freight,2022-12-21 00:48:00,Administration Building
85cd45dd-2834-40e9-a641-d7f78b6294ff,Freight,2022-12-10 06:15:00,Gongguan Metro Station Exit2
576fd54d-25d1-467f-a605-a53c7e6a71eb,Freight,2023-04-29 13:15:00,Gongguan Metro Station Exit2
0c745f08-6dce-4c4a-b41c-7a8642b6b37c,FaceToFace,2023-12-11 08:34:00,Fu Bell
54d3dba0-ee71-4bba-8731-ab312f87740c,FaceToFace,2023-01-07 15:55:00,Drunken Moon Lake
23bf5f31-d433-4a97-acbe-2b9cd7216aff,FaceToFace,2022-08-10 04:21:00,Gongguan Metro Station Exit2
6ac7e649-379e-4ff0-a58b-a2b2976aa915,FaceToFace,2022-09-07 20:53:00,Drunken Moon Lake
8043824c-d355-4f64-898f-4ed757a1e7ba,Freight,2022-05-20 21:46:00,Main Library
9d447b51-2964-4b54-ace8-eafb2952ae30,Freight,2022-01-17 05:53:00,Drunken Moon Lake
64a9fba5-953c-46de-aacb-9a54eaa136e0,FaceToFace,2022-01-17 05:53:00,Tainan Station Family Mart
e9d1bf32-dcf8-4816-b9af-4c96e1bfce8d,FaceToFace,2023-01-12 03:40:00,Life Science Building
f47bb10c-8953-493b-bb86-6303137cc9c9,FaceToFace,2023-02-23 02:30:00,Xinsheng Lecture Building
bf7af0b4-c781-4d5c-8164-d739d5cd5f43,FaceToFace,2022-06-19 04:43:00,Lu-Ming Square
3a8f1f97-7ce0-489c-8498-d1eaeeba5266,FaceToFace,2022-03-22 09:47:00,Xindian Baoqing 7-11
bbf82a0a-a2ca-4e03-8998-67f737ff90c5,FaceToFace,2022-06-17 14:12:00,Drunken Moon Lake
4fbe3623-1a94-4af7-b592-e20e8039c8c4,FaceToFace,2023-07-27 13:03:00,Gongguan Metro Station Exit2
b4bed36b-c3f8-4180-87c7-077ab56ff68c,FaceToFace,2022-01-06 16:48:00,Xiaofu Food Service
e777289b-4ad7-4b8d-b172-ec95ca67efed,FaceToFace,2023-02-23 02:30:00,XiaoXiaoFu Food Service
b738e512-f8cb-4af2-bc51-24e1710de4e1,FaceToFace,2023-09-26 20:21:00,ChangXing 7-11
14008e7c-41b8-4688-89cb-5117f7123e58,FaceToFace,2022-11-03 16:58:00,Xinsheng Lecture Building
9596cd6e-4640-4efc-8d96-c8ac2c42ece2,FaceToFace,2023-02-23 02:30:00,Fu Bell
ae80442e-c98c-463b-91d0-09347e140928,Freight,2023-03-17 16:58:00,Lu-Ming Square
d4434e0b-6269-482f-92e8-024be8503b81,FaceToFace,2023-05-10 13:40:00,Xiaofu Food Service
7aa3dc66-a56f-42c7-b537-5c0983396cf0,Freight,2022-05-20 21:44:00,Gongguan Metro Station Exit2
683979d3-4742-45a9-b285-a4a40d75b10d,FaceToFace,2022-07-08 05:15:00,Life Science Building
40b2e8f8-dfbb-4c33-9d7a-7945917948af,Freight,2022-10-29 20:11:00,Gongguan Metro Station Exit4
a5015292-f4b3-4771-89df-f5f8c330ac65,Freight,2022-06-27 09:47:00,Main Library
71f82924-6aa3-44e9-af3c-1a2fcf01c938,FaceToFace,2022-01-02 22:30:00,Main Library
b07e1a55-43de-4d9c-a6e3-3eba60b7b4b7,FaceToFace,2022-06-14 01:36:00,Lu-Ming Square
47a0f4cb-4fac-437b-9d56-50ce13039e07,FaceToFace,2022-07-05 16:35:00,Administration Building
882c622d-870f-4af0-95d8-487ccadd3f29,Freight,2022-07-05 16:35:00,Gongguan Metro Station Exit1
bcaf6e0c-a09c-4ecb-b0d0-ddc936a8f89b,FaceToFace,2023-07-29 12:23:00,Life Science Building
6e291706-1945-4d9b-bd00-dcf48ba35078,FaceToFace,2023-03-30 00:34:00,Gongguan Metro Station Exit4
a71f92ca-ceeb-4912-9e0d-c221b042fedb,FaceToFace,2022-01-16 22:08:00,Xindian Baoqing 7-11
39501f7d-7859-4d1c-ad40-8b319079df93,FaceToFace,2022-01-17 05:53:00,Drunken Moon Lake
efd05c15-34a1-43ce-bba2-b640dd830bb9,FaceToFace,2023-03-14 21:01:00,Main Library
79f0dbe7-aa3a-40da-9179-99ab90635a13,Freight,2022-01-10 06:19:00,Drunken Moon Lake
28e99fd9-3b87-4047-acb3-82fd64857029,Freight,2022-03-19 12:54:00,Gongtong Lecture Building
0f8cc6a4-8951-440d-b2f4-5e2310be8fc3,Freight,2022-08-20 06:30:00,Gongguan Metro Station Exit2
fbfe071b-3b20-4155-a503-d14da74d5251,FaceToFace,2022-11-12 02:18:00,Administration Building
67b1bc97-8258-41c4-90da-5e557a5963c9,FaceToFace,2022-01-06 16:48:00,Life Science Building
191d25b2-c90b-42c9-8ec9-fafa6fd24f65,FaceToFace,2022-12-05 13:31:00,Gongguan Metro Station Exit2
f97da343-5ac5-415c-97dd-baa00a669b1a,FaceToFace,2023-01-12 03:40:00,Gongguan Metro Station Exit1
cc96a4ac-adfb-4957-8439-fd7fa7e6a574,FaceToFace,2022-10-23 13:43:00,Fu Bell
53429de7-1313-44c2-8c23-191fe321c219,FaceToFace,2022-06-14 01:36:00,Drunken Moon Lake
99b9f96c-9256-4933-b7f2-dfa5308e1552,FaceToFace,2023-03-30 00:34:00,Drunken Moon Lake
4b373c50-c00e-45d7-9fb5-51890676012f,FaceToFace,2022-03-22 09:47:00,XiaoXiaoFu Food Service
087844f6-c57b-4e8a-a3a9-924c36968e9e,FaceToFace,2023-07-08 06:17:00,Drunken Moon Lake
7bf64ebc-9ca7-4ec1-936b-0cfc1ed4ada2,Freight,2022-09-29 20:47:00,Drunken Moon Lake
134ee7a7-b716-474b-a436-cc7c220fbdf0,Freight,2023-05-16 23:42:00,Banqiao Station 7-11
1818e758-fba6-4d7e-8615-add5620a654b,FaceToFace,2022-11-12 02:18:00,Gongguan Metro Station Exit1
87169607-0f85-4dca-8d41-b3f331c94790,FaceToFace,2022-07-09 16:32:00,Mingchuan Elementary School
e6a6d523-86e8-429a-8406-4e5755cd23f1,FaceToFace,2023-12-28 23:54:00,Gongguan Metro Station Exit3
fe8df868-d717-4456-8aca-94a37016ce7a,FaceToFace,2023-01-12 03:40:00,Life Science Building
573bfeb8-93ae-49ab-9637-08ab16c04162,FaceToFace,2022-11-25 01:49:00,Main Library
96fe5789-804d-4020-84eb-f3578c916b42,FaceToFace,2022-01-07 01:05:00,Drunken Moon Lake
c93e63fb-5b77-437f-8e58-76b9306644d7,FaceToFace,2022-06-17 14:12:00,Life Science Building
25e3f7e2-3bfb-4e0e-8b34-b401a6409ecf,FaceToFace,2023-08-31 00:10:00,Fu Bell
4a026bff-0a33-44f8-8fad-3eea8bb6f802,Freight,2022-01-16 22:08:00,Main Library
34bf1e61-e58d-4cf1-afcb-c6d1f923dbfd,FaceToFace,2022-11-12 02:18:00,Gongguan Metro Station Exit3
4e013281-1af0-4426-8967-5f399952cca8,FaceToFace,2023-07-21 05:48:00,Gongguan Metro Station Exit4
48f36796-dc67-41bf-a5ba-f7fd14ccf865,Freight,2022-09-29 20:47:00,XiaoXiaoFu Food Service
f4d47e5c-7cb4-4be8-a66d-c403d1460b70,FaceToFace,2023-02-12 05:16:00,Xiaofu Food Service
a02c16f2-65af-4d07-927a-508805da302a,FaceToFace,2023-07-29 12:23:00,Life Science Building
ce9481af-2175-4ec5-8dac-4ed58c85dcbe,Freight,2023-06-12 12:27:00,ChangXing 7-11
9eca3357-fd49-4793-95ec-bf046bac6ba1,FaceToFace,2022-08-07 11:34:00,Fu Bell
54955754-964e-4d4f-bf5d-0c6a3d69a3b9,FaceToFace,2023-12-10 17:01:00,Lu-Ming Square
a6ae285d-0c7f-4cc3-9695-0ebe7441dbe6,FaceToFace,2022-06-14 01:36:00,Xinsheng Lecture Building
d4a1a090-51b4-42a0-ae8f-fa5f14c1999c,FaceToFace,2022-03-22 09:47:00,Administration Building
f368cea2-8e2e-421e-b403-73ff27d47c2b,FaceToFace,2022-05-14 14:06:00,Tainan Station Family Mart
acb8d09c-8e73-4a96-a70b-dcfd46d0c54d,FaceToFace,2023-07-27 13:03:00,Gongguan Metro Station Exit2
8e41a190-6029-40ff-a607-4137235bfcf7,FaceToFace,2023-04-29 13:15:00,Sports Center
dd9284ef-f9a8-4f34-9ffc-7958ee5e0e56,FaceToFace,2022-11-03 16:58:00,Life Science Building
a9ed8dba-e90e-430f-ad95-cd49a0af11cd,FaceToFace,2022-03-19 12:54:00,Lu-Ming Square
1def23f7-85d5-4fa6-9c55-1960d0bc581c,FaceToFace,2023-04-16 22:08:00,Fu Bell
ac76f5be-38d4-49ba-8611-3360d4b77d4c,FaceToFace,2023-05-16 23:42:00,Main Library
1e6a6377-a3a8-4523-9d2b-62fd97bd9a48,FaceToFace,2022-08-20 06:30:00,Gongguan Metro Station Exit4
842fd876-f630-4579-8f5f-29158d2185cc,FaceToFace,2023-05-16 00:55:00,Fu Bell
eca24f99-98ab-470a-b050-392a48d6f699,FaceToFace,2022-10-23 13:43:00,Sports field
fcf888be-c225-46b1-a964-b77a19b1cdfc,FaceToFace,2023-09-24 09:02:00,Xinsheng Lecture Building
56652353-bbda-4a1a-b8ca-4c571dd0a300,FaceToFace,2023-07-02 06:50:00,Gongguan Metro Station Exit4
cae7affc-8864-4113-946b-b29716517b2c,Freight,2022-01-02 22:30:00,Fu Bell
abc1779d-3b11-427a-8366-ea07f2649eb4,FaceToFace,2023-08-13 20:12:00,Xinsheng Lecture Building
11c128c1-ce12-40e1-aea5-3ef22f71c712,FaceToFace,2023-02-17 14:45:00,Gongguan Metro Station Exit4
4f9f172f-9bdd-42e2-81da-6a65854154b8,FaceToFace,2023-09-02 18:01:00,Gongguan Metro Station Exit2
28124dfb-897a-4dae-b497-2eefcdbeba81,FaceToFace,2022-07-12 09:21:00,Gongguan Metro Station Exit3
2800ce86-04c5-4641-a339-2791e4a28a82,FaceToFace,2022-06-07 08:22:00,Lu-Ming Square
bb5225b1-1b19-4c9c-b7e0-a7b857f9d261,Freight,2022-07-05 16:35:00,Life Science Building
c684a5a8-bcdf-400f-93a0-a0fb81dc939e,FaceToFace,2023-06-12 12:27:00,Sports field
572708d1-f5a8-403f-bad5-45f73d527138,FaceToFace,2023-08-13 20:12:00,Gongtong Lecture Building
779651e8-dfc1-4ad9-a972-324fcab9dfdf,FaceToFace,2023-12-11 08:34:00,Gongguan Metro Station Exit3
2c71d03f-d611-4cf5-b435-42a3a34d1d83,FaceToFace,2022-05-02 05:43:00,Sports Center
03d63e22-93d6-4af9-8c1f-d3b77c06155e,FaceToFace,2023-07-29 12:23:00,Sports field
043d285f-4a9f-4c54-addf-e872dc36c260,FaceToFace,2022-10-23 13:43:00,Drunken Moon Lake
29af5cc4-d7e1-4e86-82e8-b9679122fc23,FaceToFace,2022-09-13 22:12:00,Main Library
8a1301e7-bccb-41b5-8e8a-f1858b497e19,FaceToFace,2022-03-19 12:54:00,Lu-Ming Square
3d8776e5-7695-4d9e-89ff-a4cf4f602b37,FaceToFace,2022-01-02 22:30:00,Xinsheng Lecture Building
34645680-6a39-47ae-a5f2-589267ff3437,FaceToFace,2023-10-09 07:01:00,Drunken Moon Lake
f476903d-2ed4-44a3-a1d3-fb367020fae7,FaceToFace,2022-01-16 22:08:00,Gongguan Metro Station Exit4
35e7ea5d-4ee8-4df8-b282-406a4c912352,FaceToFace,2023-09-24 09:02:00,Gongguan Metro Station Exit4
e094e9c2-9cf1-424b-809f-70c990311408,Freight,2022-09-07 20:53:00,Dapinglin Family Mart
d977afa2-c684-497b-829f-5fbf452535c5,FaceToFace,2022-11-25 01:49:00,Gongguan Metro Station Exit1
8e8ec330-89f0-4d79-8ffe-8c93ddd4e2dd,FaceToFace,2023-12-10 17:01:00,Gongtong Lecture Building
72afb1f0-3a40-4898-94c6-860b37b3619a,FaceToFace,2022-06-07 08:22:00,Xiaofu Food Service
23bea251-a49d-42b2-814e-e338fce52fd2,FaceToFace,2023-08-07 12:24:00,Drunken Moon Lake
edcb0fd3-29d6-4248-9d31-5b0529e5949f,Freight,2023-01-08 05:43:00,Lu-Ming Square
cda214f3-f325-4a61-b236-bbe7276905b2,FaceToFace,2022-05-20 21:44:00,Main Library
6247fde6-9f9e-4e94-8c77-c4974d14ba89,FaceToFace,2022-05-02 05:43:00,Banqiao Station 7-11
9e5eb9f3-ae63-47fc-831a-42fc2a20e904,FaceToFace,2022-06-27 09:47:00,Xinsheng Lecture Building
78e3e0c0-623d-4b53-8fa2-6e3cb0c62fa8,FaceToFace,2022-08-09 08:51:00,Gongguan Metro Station Exit3
ab369d32-8f99-4fd3-b0f7-1eb2dfefaad3,FaceToFace,2023-12-17 00:59:00,Drunken Moon Lake
17a982b9-e183-4aa3-a094-725c334ea2ce,Freight,2023-09-11 21:07:00,Gongtong Lecture Building
483b2061-135c-4437-bf91-3105985bd280,FaceToFace,2023-10-09 07:01:00,Gongtong Lecture Building
d2079d46-41e1-4d34-8ad0-e134a61986f5,FaceToFace,2022-12-21 00:48:00,Xinsheng Lecture Building
4c8746b0-48c4-4fd6-bc59-5be51618b18a,FaceToFace,2022-06-19 04:43:00,Drunken Moon Lake
c11e3e6c-f6b0-45d9-afa1-9c1dc629e503,FaceToFace,2022-11-12 02:18:00,Life Science Building
2a108cb3-7b92-4ed0-9574-8f29533942d7,FaceToFace,2022-07-12 09:21:00,Xinsheng Lecture Building
a6dfef60-8192-4154-b985-58b32009e6cf,Freight,2022-11-03 16:58:00,Lu-Ming Square
3c860815-8e92-4f63-ac4c-26b2faa58c53,FaceToFace,2022-06-14 01:36:00,Sports Center
7f382cfc-7c91-4ec1-a8d5-45916682fe81,FaceToFace,2023-03-19 09:01:00,Dapinglin Family Mart
0e8cbae8-8be8-4b25-9748-198ba8ff4786,FaceToFace,2022-08-07 11:34:00,Sports Center
78625644-1ac0-4b98-9182-69d20179d0a4,FaceToFace,2023-05-16 00:55:00,Gongtong Lecture Building
8de68f44-00c8-4101-8c94-3def76db0bac,FaceToFace,2022-08-20 06:30:00,Life Science Building
9543dffd-eb5c-4bc5-9d07-253b67296cd2,FaceToFace,2023-12-17 00:59:00,Administration Building
c9d6c53e-8d61-4642-bb35-653afa8e460c,FaceToFace,2023-06-29 15:43:00,Gongtong Lecture Building
fa6b3e48-6a57-4ab4-874e-17b2b25e3ce3,FaceToFace,2023-01-07 15:55:00,Lu-Ming Square
89e6d380-4f58-42b4-8afa-193a8146f3b5,FaceToFace,2023-08-08 23:30:00,Xiaofu Food Service
db2eaf95-4d08-4ca9-8f1c-4ab7a51b99b2,FaceToFace,2023-08-13 20:12:00,Gongtong Lecture Building
0abd0d66-2ea5-4cf3-b0f7-2bb28a603b4c,FaceToFace,2023-10-09 07:01:00,Sports Center
1fc82ad9-db62-4c77-808f-c3761a821a27,FaceToFace,2022-10-23 13:43:00,Drunken Moon Lake
53f2ca60-6679-44e7-8cfb-3275548fde3b,FaceToFace,2023-10-24 06:30:00,Sports Center
3053a771-d03e-4dae-ac87-e0e2dc554f72,FaceToFace,2023-03-19 09:01:00,Drunken Moon Lake
6bfa7287-f645-4698-bd1e-ad19fbedee09,FaceToFace,2022-09-29 20:47:00,Xinsheng Lecture Building
4c2b0040-80c6-49be-9ea3-2dcde13e9444,FaceToFace,2023-12-11 08:34:00,Gongguan Metro Station Exit3
49231b3b-1870-4ac5-abe0-1d2717a03fef,FaceToFace,2023-08-08 23:30:00,Gongguan Metro Station Exit3
0daed4fa-88d1-4768-b7c6-a3ae968c2eb7,FaceToFace,2022-09-27 20:57:00,Main Library
80639272-1694-46cd-97a8-04d958116e3f,FaceToFace,2023-06-12 12:27:00,Drunken Moon Lake
d3eff5cd-a871-4ff0-a2fe-e3df8024e58b,FaceToFace,2023-09-02 18:01:00,Drunken Moon Lake
8edf226a-a81d-41b4-a968-79646424f48a,FaceToFace,2022-10-29 20:11:00,Gongtong Lecture Building
a5f805c9-d653-4b90-b3de-8e84124a52b7,FaceToFace,2022-01-10 06:19:00,Xinsheng Lecture Building
d901753f-b4de-4f08-81ea-23697ac23036,FaceToFace,2023-09-24 13:04:00,Gongguan Metro Station Exit2
cfdbbb00-0e1a-4ffd-971d-3a7efd872cee,Freight,2023-12-09 20:43:00,Drunken Moon Lake
536ad6c6-73a5-4ff6-927b-f543a186f633,FaceToFace,2022-05-02 05:43:00,Gongguan Metro Station Exit1
4bdbf272-eaab-4672-9c5b-d58261aa5b74,FaceToFace,2022-10-15 19:25:00,Gongguan Metro Station Exit3
cb224f8a-c787-4aea-b82c-8204b1186a57,FaceToFace,2022-09-07 20:53:00,Banqiao Station 7-11
659ec3ff-11b3-4f01-a123-b95d4e698c9a,FaceToFace,2022-05-14 14:06:00,Gongguan Metro Station Exit4
4c1a448c-2fcc-45e1-ae9c-d44df8174b5c,FaceToFace,2022-06-02 04:42:00,Lu-Ming Square
4afdaae8-08bc-47d3-b50f-fcb3ec6b4bef,FaceToFace,2023-12-09 20:43:00,Drunken Moon Lake
5bab4d80-cd4e-446e-80f7-e9854a55e6b6,FaceToFace,2022-08-20 06:30:00,Xindian Baoqing 7-11
d3b82cd5-602f-4bb8-8ac0-b793b14f2898,FaceToFace,2022-05-14 14:06:00,Gongtong Lecture Building
70af79d9-9ee5-46e9-b1e4-8a5614573f5c,FaceToFace,2023-07-27 13:03:00,Gongguan Metro Station Exit4
40419f41-96e3-4684-b20e-faac6e61f950,FaceToFace,2022-03-22 09:47:00,Dapinglin Family Mart
72781252-5147-433f-9f46-0e4d1ec9c1f1,FaceToFace,2022-01-10 06:19:00,Gongguan Metro Station Exit4
6dd4f624-56df-44c2-b543-645977bcb795,Freight,2023-01-12 03:40:00,Putong Lecture Building
8d9e9b35-6000-4e2f-81da-5a4fe41c76f4,FaceToFace,2023-09-07 05:06:00,Main Library
92ceb699-4790-4968-9585-c991b5a9604f,FaceToFace,2022-01-10 06:19:00,Main Library
cb0602e7-34f6-47ea-826d-6f80948f3d8c,FaceToFace,2023-03-17 16:58:00,Sports Center
720d03e3-1712-4381-b341-d510868dc54f,FaceToFace,2023-03-30 00:34:00,Life Science Building
2809ce4a-64ad-4912-a471-ec89a8fae3c9,FaceToFace,2023-06-10 07:02:00,Sports field
8d7a8436-b1bd-4780-ab77-d86d5926a3e9,FaceToFace,2023-01-22 14:25:00,ChangXing 7-11
8402960b-8a40-400b-8172-51cfae513af0,FaceToFace,2022-01-11 09:45:00,Gongtong Lecture Building
6524eda4-b396-415e-ad7d-ad36acc7743c,FaceToFace,2023-07-29 12:23:00,Sports Center
51de9b2a-9882-4d64-bc3e-eba88882f0a3,FaceToFace,2023-12-10 17:01:00,Sports field
ebe8afc6-ec18-4e2d-85e0-b2c447a4b09f,FaceToFace,2023-09-02 18:01:00,Gongguan Metro Station Exit1
558ba901-2c50-4242-a164-c2b7f9069896,Freight,2023-12-11 08:34:00,Fu Bell
0a14ab02-b62a-45f7-93d1-9f773b37735d,FaceToFace,2023-08-14 20:12:00,Gongguan Metro Station Exit3
103c2605-285b-473e-99dd-30389bb9cd3b,FaceToFace,2022-03-19 12:54:00,Main Library
13d01faa-1d65-40b9-bcd9-1e8501932c27,FaceToFace,2022-03-18 22:34:00,Gongguan Metro Station Exit4
22b77c17-b17a-49c5-a5b5-2a51075dbec0,FaceToFace,2023-02-12 05:16:00,Gongguan Metro Station Exit2
2e20cd00-a35b-4ba1-8d61-7a5f7e82bef6,Freight,2023-09-24 09:02:00,Life Science Building
d2338356-db29-4db0-8789-282d8085066d,Freight,2023-07-27 13:03:00,Gongguan Metro Station Exit2
a62a5846-d677-4e35-879b-5b6f173d5c9a,FaceToFace,2022-09-29 20:47:00,Gongguan Metro Station Exit2
3e370751-4512-4b74-aba7-834bb6eb83bc,FaceToFace,2023-09-12 07:20:00,Life Science Building
a1ffc403-8287-4375-846e-e8411307440d,FaceToFace,2023-05-16 00:55:00,Main Library
07ce5902-fa9a-4c19-8e95-50a8c101813d,FaceToFace,2023-10-24 06:30:00,Xiaofu Food Service
68860f1b-0531-4657-8f26-c5ce085f1713,Freight,2023-06-10 07:02:00,Gongguan Metro Station Exit2
d081658c-bdae-49cc-bd0e-6496286c225d,FaceToFace,2023-03-19 09:01:00,Drunken Moon Lake
63476c31-cdcc-42d5-83e1-a9754554eaf2,FaceToFace,2022-01-16 22:08:00,Lu-Ming Square
9c192779-74c3-4d24-85d4-fb7061aaab77,FaceToFace,2023-05-10 13:40:00,XiaoXiaoFu Food Service
b707255a-cebd-4086-a554-22e9c2248670,FaceToFace,2023-10-09 07:01:00,Gongtong Lecture Building
6d060f27-31b2-4515-91eb-c659297801cd,Freight,2023-01-22 14:25:00,Xinsheng Lecture Building
a34519d6-bad2-43a6-985a-e0806ba1fe0a,FaceToFace,2022-01-11 09:45:00,Drunken Moon Lake
1742eeea-f637-4b73-920a-4ce8270b6a70,FaceToFace,2023-03-17 16:58:00,Gongguan Metro Station Exit2
f6e62e5a-804e-4527-83bf-eecb99b33f9f,FaceToFace,2022-10-15 22:58:00,Sports field
2bc85b74-83de-4a1d-a58d-3d14f2b96a9d,Freight,2023-12-28 07:32:00,Xiaofu Food Service
4541b00a-dee5-4edf-8860-b66925b73136,FaceToFace,2022-03-19 20:02:00,Xinsheng Lecture Building
75b291df-9f35-4e2e-a4d6-f8cf0d2ba547,FaceToFace,2022-03-19 20:02:00,Main Library
28ef045f-e724-437e-a1e7-f73d4a2c5146,FaceToFace,2022-05-02 05:43:00,Main Library
c55a9742-363e-4108-8a3a-d0e9604d7480,FaceToFace,2023-07-29 12:23:00,Life Science Building
f050c9ae-05e0-45bc-90e9-42f39a014e49,Freight,2023-08-08 23:30:00,Life Science Building
650b7d4a-9d0f-4219-8d13-f8fed884e3bf,Freight,2023-09-26 20:21:00,Gongguan Metro Station Exit1
d6d4d006-870d-4ea0-a511-e055cc842b85,FaceToFace,2022-06-02 04:42:00,Gongtong Lecture Building
34299886-2f0a-447f-b637-dd759ea8e509,FaceToFace,2022-09-08 01:12:00,Drunken Moon Lake
0ffce876-4ade-4a83-b62e-95338e288774,FaceToFace,2023-09-11 21:07:00,Main Library
83bdbe68-fc27-4ed7-8d6d-31b1f7537f55,FaceToFace,2023-09-07 05:06:00,Drunken Moon Lake
30d0a6e4-a53a-47ee-882d-8c417e23b2db,FaceToFace,2022-08-10 04:21:00,Sports field
2ddff7c6-5139-451a-99d0-173d047f9175,FaceToFace,2023-07-02 06:50:00,Sports field
8b2ceb64-a647-421c-b026-561c25a6e3d1,FaceToFace,2022-03-19 20:02:00,Xinsheng Lecture Building
57a40b0a-ee3a-4335-b885-26b3cdaa3ec5,Freight,2023-10-24 06:30:00,Tainan Station Family Mart
13cbde3f-07ba-4fa5-bf72-b9ec5dae07c2,FaceToFace,2022-12-05 13:31:00,Sports Center
adf12e40-23af-4748-8ad1-381db46d5ce0,FaceToFace,2022-05-14 14:06:00,Sports Center
3263ec95-1888-4c5b-9714-9eff883b68f7,Freight,2023-01-12 03:40:00,Drunken Moon Lake
28d93a34-8ec1-4156-be4a-e2f87fb11c9b,FaceToFace,2022-11-12 02:18:00,Administration Building
e63b9ad7-7686-4670-a0dd-64ce8fc75f5a,FaceToFace,2023-12-09 20:43:00,Gongtong Lecture Building
8c6c38f0-8389-45c5-9289-0baf513497ba,FaceToFace,2022-02-07 23:40:00,Main Library
ef1ee8c8-5654-433d-9675-00ba00972375,FaceToFace,2023-09-02 18:01:00,Lu-Ming Square
225d2462-7772-4121-ba06-2fabe9aef57d,FaceToFace,2022-01-16 22:08:00,XiaoXiaoFu Food Service
a4cef5eb-3dc0-4bf5-bd2a-408ab855fb25,FaceToFace,2023-12-28 07:32:00,Sports field
8e1980d5-4af6-4c54-8153-fc2f42f09e53,FaceToFace,2022-06-20 13:34:00,Drunken Moon Lake
63f08ec3-b207-46e5-b540-33c946d464b8,FaceToFace,2022-06-02 04:42:00,Xiaofu Food Service
2124b91e-b647-4580-80a8-3893999afb02,FaceToFace,2023-07-21 05:48:00,Gongguan Metro Station Exit3
19a19d4d-8965-4b9b-b2b7-6ea48795c717,FaceToFace,2023-12-17 00:59:00,Xinsheng Lecture Building
a6523cf1-00b3-455b-a51b-463b0e70e676,FaceToFace,2022-09-29 20:47:00,Gongguan Metro Station Exit4
cc8900a1-fe4c-4f82-926e-7a18fe2f09fe,Freight,2022-01-10 06:19:00,ChangXing 7-11
6ed52355-30f1-41b9-86d6-2aafd598dd6f,FaceToFace,2022-06-27 09:47:00,XiaoXiaoFu Food Service
0227e931-7f6b-4f32-a195-0dbcff70d8ec,FaceToFace,2022-09-08 01:12:00,Fu Bell
9cbcb001-c2af-46b6-b341-7df0d00a8324,FaceToFace,2022-11-25 01:49:00,XiaoXiaoFu Food Service
3f5d9f4d-f90f-4162-af9e-2e0a5189ff97,FaceToFace,2023-07-08 06:17:00,Gongguan Metro Station Exit4
d3b3e44f-c613-4972-a541-b409f4c6c810,Freight,2022-01-06 16:48:00,Gongguan Metro Station Exit4
0417eb8f-7b32-45ba-91c5-033af24153bf,FaceToFace,2022-09-07 20:53:00,XiaoXiaoFu Food Service
9ceacb31-3246-4d92-95b9-743117346e8c,FaceToFace,2023-06-12 12:27:00,Lu-Ming Square
d69079f0-ca3e-404d-ab15-fd4c15975f40,FaceToFace,2022-01-06 16:48:00,Gongtong Lecture Building
3b1d9f51-6f85-44ee-b940-7a0b0bb5ce14,FaceToFace,2023-01-08 05:43:00,Xiaofu Food Service
9fe028e6-e56a-462e-9280-c29cde615817,FaceToFace,2023-09-26 20:21:00,Administration Building
2e2bcf60-886a-4272-8721-f7d3c29d05f6,FaceToFace,2022-05-20 21:44:00,Main Library
92c1f25c-0a1e-4b05-88c1-39d1361053ca,Freight,2022-03-18 22:34:00,Xindian Baoqing 7-11
6b2bb874-9330-4a08-943b-0fd205e573c7,FaceToFace,2023-03-17 16:58:00,Life Science Building
d3069218-8c0b-403b-8d88-ec39d106492e,FaceToFace,2023-09-24 09:02:00,Administration Building
63ac4b27-4bb4-4370-95ba-4e187af9a3f6,Freight,2022-10-29 20:11:00,Drunken Moon Lake
79378c61-75d4-48df-a592-6a32e1ca2e26,Freight,2023-04-15 14:26:00,Xiaofu Food Service
5cb9793b-f709-4af5-b669-dbc1a0c0541c,Freight,2023-08-07 12:24:00,Mingchuan Elementary School
867cf5cb-59aa-48b7-8258-026740d56daf,FaceToFace,2023-09-24 13:04:00,Life Science Building
090f8584-26f8-47be-9a32-d85d8d0bacdc,FaceToFace,2022-01-11 09:45:00,Gongtong Lecture Building
9c3506d2-ee6b-49ff-acec-c8dad25da5d3,FaceToFace,2023-07-27 13:03:00,Drunken Moon Lake
