order_id,buyer_id,transaction_status,buyer_confirmation,seller_confirmation,transaction_rate,transaction_content,place_order_datetime
3e51de87-f083-44e0-8996-080304f3af81,b03545242,Cancel,Finish,Unfinished,0,,2023-01-18 16:04:53
52eb4e28-b02c-4685-abf4-81661a5e85f7,b16967217,Cancel,Finish,Unfinished,0,,2023-11-26 01:24:44
494c644d-de4c-43fe-b164-c1c1793891eb,b57155030,Complete,Finish,Finish,1,,2023-09-20 09:08:11
3dbe95dd-8b4d-4e0a-8a4c-8e2d37f0ac59,b82982114,Complete,Finish,Finish,4,no major issues,2023-03-06 18:37:03
1027f069-775b-4ac3-8cbc-8a4608c55219,b90166470,Underway,Finish,Unfinished,0,,2023-01-15 16:50:33
8860b6f3-aab7-44db-b3a5-9317bedae7f4,b98158005,Cancel,Unfinished,Unfinished,0,,2023-03-29 12:37:02
13bc5b76-5c75-4496-86e2-0bc7e4e4e440,b62997101,Underway,Finish,Unfinished,0,,2023-02-26 19:03:12
d868680b-0116-4ad0-9eab-7dca8e1161e6,b52692137,Underway,Finish,Unfinished,0,,2023-06-05 14:05:50
81079b41-57ac-46a0-bf31-d53ea04f0be3,b10673081,Cancel,Finish,Unfinished,0,,2023-07-21 14:32:22
07fae94d-1d27-4966-a21f-b80d1f02eb37,b30709021,Complete,Finish,Finish,4,,2023-12-08 15:31:30
acd131a3-cd9d-4ce3-80fd-cb5756df281d,b51771095,Complete,Finish,Finish,4,,2023-06-30 03:06:22
27a213bd-8521-49bc-9ad5-1595b26b760d,b91296701,Underway,Unfinished,Finish,0,,2023-10-02 04:19:38
5f60bd5f-524b-4413-b863-6f4e018f911f,b27927119,Underway,Unfinished,Finish,0,,2023-10-20 07:55:27
21b8014c-bf77-4f0a-a559-820b7a105942,b72176783,Complete,Finish,Finish,3,,2023-08-07 21:55:11
708e7c23-c6f0-4ea0-8d78-717b0bb1ef60,b06719585,Cancel,Unfinished,Unfinished,0,,2023-07-08 07:15:16
b352015d-b534-4a82-a3ba-cc49f264302a,b89955315,Underway,Unfinished,Unfinished,0,,2023-07-31 09:11:15
2513d058-bc4e-4139-88bf-8ebc3f23c27c,b09294091,Underway,Unfinished,Finish,0,,2023-07-05 00:13:59
5d7538b9-6d32-4503-895e-391ca460d934,b62256597,Underway,Unfinished,Finish,0,,2023-03-08 21:42:40
cca7df7f-3de5-4f2e-9931-a0c2b869be8c,b57155030,Underway,Finish,Unfinished,0,,2023-10-02 04:19:38
90ffa69a-e8ae-4daa-bffb-9d27766e1b97,b27119713,Underway,Unfinished,Unfinished,0,,2023-01-11 07:21:43
f4a77ac5-d819-4162-a186-4553ed5e7378,b82572217,Underway,Unfinished,Unfinished,0,,2023-06-13 15:22:25
9813f18f-4a4f-4ba4-bc8d-4b7dedfc5e85,b44469263,Underway,Finish,Unfinished,0,,2023-06-13 15:22:25
a89e5a6d-eb1f-4e25-b25d-224e13d8f6a1,b52692137,Cancel,Finish,Unfinished,0,,2023-07-31 09:11:15
8799631e-45c5-46f8-aa2a-a4d86242a342,b57155030,Cancel,Unfinished,Unfinished,0,,2023-10-29 23:00:47
19eec77c-d43d-4c1f-905e-2a02763fbaf1,b77444031,Complete,Finish,Finish,1,nothing particularly impressive,2023-01-11 07:21:43
9dbd9f35-1695-4520-aa91-0e8baf48eaf7,b54508641,Underway,Finish,Unfinished,0,,2023-01-28 23:59:57
739260b6-f191-48cd-a36f-fb2031927064,b87500802,Underway,Unfinished,Unfinished,0,,2023-06-09 04:35:16
e54b8ea8-2eb1-4a06-a048-602a03045d7d,b82572217,Complete,Finish,Finish,2,nothing particularly impressive,2023-10-29 23:00:47
d73975e7-9c3a-40ca-9a4e-8201780ace17,b56700729,Cancel,Finish,Unfinished,0,,2023-10-05 18:41:53
ed3fef0f-0987-4dd6-9ea5-a78536ff4c77,b18980962,Cancel,Finish,Unfinished,0,,2023-06-09 04:35:16
eb25e03a-84ce-4817-970a-c305e4f8b9d4,b57155030,Underway,Unfinished,Finish,0,,2023-06-13 13:10:42
d1e8e972-625a-4a34-8a70-5d9265cb9565,b90166470,Cancel,Unfinished,Finish,0,,2023-05-19 02:09:36
75beac36-e017-430b-82cc-fd693d7b1570,b29980076,Cancel,Finish,Unfinished,0,,2023-03-29 12:37:02
5f900b72-6ca0-4eb8-b84f-85e75a57923b,b57155030,Underway,Unfinished,Finish,0,,2023-10-29 23:00:47
e7388003-0427-405c-b305-2667c0cb6577,b66473901,Underway,Unfinished,Unfinished,0,,2023-05-07 04:55:24
f278c42e-d3dc-4bb0-b6b3-61e36f424ea9,b13752456,Underway,Finish,Unfinished,0,,2023-07-17 18:57:50
d1f9d519-8c9f-4e18-8cbf-7dd5cf4b9519,b51771095,Underway,Unfinished,Finish,0,,2023-01-11 07:21:43
17163dea-749e-4f5d-a710-339ddbb6e2ec,b06256649,Cancel,Finish,Unfinished,0,,2023-10-11 11:50:00
b2082f3e-0e77-4d1e-ab1d-be2b83744300,b74407264,Underway,Unfinished,Finish,0,,2023-10-02 23:03:22
9e4a75a9-3108-4831-989f-ca07aa53a02a,b81402685,Underway,Finish,Unfinished,0,,2023-06-05 14:05:50
7e9d3712-546d-4920-8c8f-ee290fb50337,b06256649,Cancel,Unfinished,Unfinished,0,,2023-11-26 01:24:44
41baa9b1-656f-41ef-afbd-c6238367618c,b81795472,Underway,Finish,Unfinished,0,,2023-07-14 11:14:42
dc563b36-df78-4bda-82bf-0df8758dd9fc,b70119270,Cancel,Unfinished,Finish,0,,2023-10-02 23:03:22
abf366ca-0a1d-495e-81be-8d3d42a9b384,b02716888,Underway,Unfinished,Finish,0,,2023-01-11 07:21:43
6a34917a-deab-44bc-ae35-e129cdb315ce,b06719585,Complete,Finish,Finish,3,,2023-01-18 16:04:53
37be7c65-515d-4ecf-b264-1f00087e878c,b86808599,Complete,Finish,Finish,1,Good,2023-11-17 11:29:18
e4974aae-87fb-48ef-a259-29d12c0a988c,b83420220,Underway,Unfinished,Unfinished,0,,2023-11-30 07:01:12
2ff00ccd-6b80-41c6-86ea-dac78f6d63b3,b66473901,Underway,Unfinished,Unfinished,0,,2023-07-17 18:57:50
2f765553-1b48-4592-a4e0-ace25bc7a9e5,b02658750,Complete,Finish,Finish,4,,2023-07-17 19:57:27
28b7f124-8865-40dd-bf62-cde44030e562,b69454785,Cancel,Finish,Unfinished,0,,2023-03-17 01:49:30
e610f4b1-a872-426a-8f73-c7ff3e18823a,b44469263,Cancel,Unfinished,Finish,0,,2023-10-29 23:00:47
17765057-18b2-4014-b59e-37a4b788c27b,b30709021,Underway,Unfinished,Unfinished,0,,2023-07-16 13:00:53
3dc67c8e-3950-4b38-9727-4a4220bcad3d,b88118911,Underway,Unfinished,Finish,0,,2023-02-25 03:56:51
a6bd977e-33d8-493f-b55a-b17a6acd6995,b27119713,Underway,Unfinished,Unfinished,0,,2022-12-24 07:17:46
0bf86b1f-eb4a-45ee-aa89-b55e78d2a08c,b25478137,Cancel,Finish,Unfinished,0,,2023-05-19 02:09:36
e90ad03b-ac3c-4a1c-a59a-1bd1e6dacb22,b12997834,Underway,Finish,Unfinished,0,,2023-07-16 13:00:53
1be9ef80-0915-46cb-847c-cf7219cb79b3,b13567356,Underway,Finish,Unfinished,0,,2023-11-15 09:42:21
2d29c6d7-42e0-4e41-a242-588d8497af81,b64292752,Underway,Finish,Unfinished,0,,2023-04-11 07:52:12
0e48f838-c951-48b0-b8ee-e97c4fb23d0a,b58174839,Underway,Finish,Unfinished,0,,2023-11-30 07:01:12
8b6f816f-813a-4c8c-aa2a-6db37b1dafb2,b47730822,Underway,Unfinished,Finish,0,,2023-05-30 19:48:06
2dd10cd2-31c2-457f-b293-acf9ea854077,b14112506,Cancel,Finish,Unfinished,0,,2023-06-16 06:21:22
5d2b92c5-f7c8-4a44-b89e-98e39de43a9c,b90166470,Underway,Unfinished,Unfinished,0,,2023-06-13 13:10:42
116c2681-59f7-4500-b541-19c44ed74d2a,b82572217,Underway,Unfinished,Unfinished,0,,2023-01-12 04:37:02
54bdbf2d-b676-40ca-a3b2-cc9a8aff8e73,b69410286,Underway,Unfinished,Unfinished,0,,2023-10-02 23:03:22
f238b1ca-86e3-4d0e-92ae-84adfe280a48,b84865982,Underway,Finish,Unfinished,0,,2023-10-29 23:00:47
370b450d-bbae-4fdf-b4bf-2e270dd024e2,b82664252,Underway,Unfinished,Unfinished,0,,2023-11-04 08:40:44
0444e379-9136-4c8e-9cad-eb2627729ba8,b56700729,Underway,Unfinished,Finish,0,,2023-06-12 20:26:11
310c3484-da41-4fa4-9459-7d204f0f0d4e,b47717281,Underway,Unfinished,Finish,0,,2023-10-20 07:55:27
a6194ea7-c998-4942-abed-7d71c909afb6,b49117635,Underway,Unfinished,Unfinished,0,,2023-07-05 00:13:59
d1a71e30-02e2-4e8c-89cd-7593f881223b,b07167467,Cancel,Unfinished,Unfinished,0,,2023-05-21 10:39:12
92924b10-c04e-4193-a21a-56204f92e754,b57155030,Underway,Finish,Unfinished,0,,2023-02-25 03:56:51
b715e4f3-5e46-4f3f-ba70-061e024e4bc3,b16967217,Complete,Finish,Finish,3,,2023-05-07 04:55:24
9c881a29-810b-484a-8285-9fed0917e95d,b13567356,Underway,Unfinished,Finish,0,,2023-01-23 15:47:34
7e15659d-458a-4397-8815-1cd82a0fc490,b74407264,Underway,Finish,Unfinished,0,,2023-07-09 08:14:50
e1abc910-09bb-45a2-9384-85a902a26320,b74407264,Underway,Unfinished,Unfinished,0,,2023-01-23 15:47:34
1457bd3b-5aec-46a9-a42f-0e6a9a9608b6,b16967217,Underway,Unfinished,Finish,0,,2023-06-12 20:26:11
0c9fb276-5f76-4faa-9891-35e56ee7e0ff,b13752456,Underway,Unfinished,Finish,0,,2023-03-08 21:42:40
30a8b235-2398-447f-b550-706724829766,b14570699,Underway,Unfinished,Finish,0,,2023-06-12 20:26:11
748104fe-0571-4bbd-ac16-c7ca2004935a,b06256649,Complete,Finish,Finish,2,,2023-05-07 06:06:53
8a8f083d-e3c8-4cfb-99e9-6340f3c2c036,b77444031,Underway,Unfinished,Unfinished,0,,2023-08-07 21:55:11
b92c72be-5cc1-47b0-ad70-99d1c71abe7b,b02658750,Underway,Finish,Unfinished,0,,2023-06-24 11:48:46
ca7e1954-785f-43d9-ae86-5ef743b1baa1,b47717281,Cancel,Finish,Unfinished,0,,2023-07-08 07:15:16
c5f96290-3db4-418b-885d-c1300d87d2ad,b93798134,Underway,Finish,Unfinished,0,,2023-01-12 04:37:02
6301bea6-f350-4bd4-9818-e053c9338e37,b72176783,Underway,Finish,Unfinished,0,,2023-09-05 04:15:57
0a0b2cd5-4693-4d3a-b3c3-3c7da6fe533f,b54508641,Underway,Finish,Unfinished,0,,2023-02-14 16:30:59
58e144f4-c3e0-4499-9ae5-e35c7b50e339,b68174155,Underway,Unfinished,Finish,0,,2023-10-11 11:50:00
3b70b497-cf31-4110-ae19-0b3e87e75c1f,b89766969,Underway,Unfinished,Unfinished,0,,2022-12-24 07:17:46
861ffe1d-4394-4e89-afcf-0f2d6a0f51d7,b89766969,Cancel,Unfinished,Unfinished,0,,2023-08-07 22:09:10
e8e12d55-bea6-4dc6-8763-5c84adcff585,b82982114,Complete,Finish,Finish,3,nothing particularly impressive,2023-12-08 15:31:30
33bc6490-5dfc-4831-80fa-81ba54fe2cd7,b10673081,Underway,Finish,Unfinished,0,,2023-04-10 04:56:13
fd0af302-d461-4c87-89ef-cd4147960cfc,b57129627,Complete,Finish,Finish,4,,2023-05-21 11:37:14
48ef02cc-b36e-4ab3-ba14-1672b22c16c8,b16967217,Underway,Finish,Unfinished,0,,2023-06-05 14:05:50
036f6ae1-8631-4771-bb1a-e83c744d4f85,b32943596,Cancel,Unfinished,Unfinished,0,,2023-09-14 04:32:30
06ed24fb-d6e8-4e42-a92b-f2765b5f19ed,b64838281,Underway,Unfinished,Finish,0,,2023-02-25 03:56:51
61fd4fc7-ed45-49a8-8503-8eb469358622,b50809533,Cancel,Unfinished,Finish,0,,2023-09-08 11:48:19
8dca3ae7-0793-47ee-b2b2-0a94a5d4326a,b81127483,Cancel,Unfinished,Finish,0,,2022-12-24 07:17:46
8ae8affc-c7d1-45dc-bd5a-9084e8562d3e,b62997101,Underway,Unfinished,Unfinished,0,,2023-06-09 04:35:16
4bf4828b-97d9-4568-a44f-b29bd76d963a,b56700729,Underway,Unfinished,Finish,0,,2023-06-06 18:40:01
440c0f12-52fe-4108-a6af-b1fdd7220231,b56700729,Underway,Unfinished,Finish,0,,2023-09-20 09:08:11
94f9b192-71c7-4945-b4a8-4a8e94d8d656,b13567356,Underway,Unfinished,Unfinished,0,,2023-03-17 01:49:30
c4ffc25b-aaa6-4542-aa03-62556d2fe647,b88118911,Complete,Finish,Finish,4,no major issues,2023-11-30 07:01:12
82aedcd5-cbed-4774-98b8-630563f471c2,b65923036,Underway,Finish,Unfinished,0,,2023-11-05 03:46:49
1f4ca0db-1a26-46c3-829e-6858acbc4530,b46585960,Underway,Unfinished,Finish,0,,2023-07-17 18:57:50
0c15387f-0bb2-4eb8-bdcd-87575a7c16ce,b29980076,Underway,Unfinished,Unfinished,0,,2023-06-05 14:05:50
07b50bf1-851b-49f7-9c59-bee996092af4,b91296701,Underway,Unfinished,Unfinished,0,,2023-05-19 02:09:36
e0827450-aef9-4bae-9faf-a7e3885b5591,b57129627,Underway,Finish,Unfinished,0,,2023-01-17 20:50:46
50a4b4e4-e3d3-4ce9-bd6a-f9d746da1784,b93798134,Underway,Finish,Unfinished,0,,2023-01-09 11:54:15
1655a277-4e15-4d4d-bf4b-7c04a0d5cefc,b18980962,Cancel,Finish,Unfinished,0,,2023-06-24 11:48:46
8b8c1489-d743-4d5d-960b-58727ff2c15f,b13777390,Complete,Finish,Finish,1,Confirmation takes too long,2023-05-21 11:37:14
259561bc-653a-4416-980e-3c69a71ad9bc,b86808599,Underway,Unfinished,Finish,0,,2023-03-06 18:37:03
b4e31c6c-9570-46bb-9b50-28dd0c493da2,b12395348,Underway,Unfinished,Unfinished,0,,2023-07-31 15:41:45
0402b73b-f627-4217-8e01-55867c9878f0,b53292923,Underway,Finish,Unfinished,0,,2023-01-12 06:06:26
14c72425-11e4-44c4-aaaf-67f9e3567b36,b81795472,Complete,Finish,Finish,3,,2023-09-14 04:32:30
45ca04fc-9257-45ee-9665-23b37638c322,b49117635,Underway,Unfinished,Unfinished,0,,2023-06-05 14:05:50
bacbb77c-a972-42e5-8857-8f22a29cf0bf,b90166470,Complete,Finish,Finish,3,,2023-03-29 12:37:02
e69b020b-776a-48dd-a8b7-5e3bda27111e,b61791828,Underway,Unfinished,Unfinished,0,,2023-11-30 07:01:12
5ebca6aa-9232-4e05-a0ea-8072c690ec7b,b32943596,Underway,Unfinished,Unfinished,0,,2023-10-02 23:03:22
7bfe1aeb-a9b8-447b-8acd-5969268173c8,b13777390,Underway,Finish,Unfinished,0,,2023-01-18 16:04:53
5794816f-cf02-40d9-b23e-bfab810fc1a0,b69410286,Underway,Unfinished,Unfinished,0,,2023-07-31 22:29:41
25fbc8cf-5005-42d8-a22c-4d55b51c6705,b43124711,Underway,Finish,Unfinished,0,,2023-01-11 07:21:43
b4217da6-cb42-485c-bfb9-dc5858d8b444,b83420220,Underway,Finish,Unfinished,0,,2023-09-20 09:08:11
8224c9ac-d81a-4121-b4ad-f690d7f6ee2d,b89955315,Cancel,Unfinished,Finish,0,,2023-11-26 01:24:44
f706960f-1cbf-475d-8d60-11c4ba536b94,b62997101,Cancel,Unfinished,Finish,0,,2023-09-20 09:08:11
5ade81d1-d93f-4da1-a655-0f7ee2e7afbc,b54508641,Complete,Finish,Finish,1,,2023-02-02 09:10:06
73c9cbba-5d78-45dd-9d31-e0de1c0d466f,b92679613,Cancel,Finish,Unfinished,0,,2023-01-11 07:21:43
51db01c4-822f-4401-87f3-13e932f5e263,b65923036,Underway,Unfinished,Finish,0,,2023-06-09 04:35:16
bcf3b14b-a144-482a-8056-242b7e462606,b57129627,Underway,Unfinished,Finish,0,,2023-05-19 02:09:36
b50cc5df-d002-42df-a30b-7953490a3c52,b14570699,Underway,Finish,Unfinished,0,,2023-03-06 18:37:03
9817052e-3495-4b75-9eff-6da371f13697,b25478137,Underway,Finish,Unfinished,0,,2023-09-20 09:08:11
53c7aba1-2d86-49b4-be40-81cdd5d15a7d,b12395348,Underway,Unfinished,Finish,0,,2022-12-24 07:17:46
09d9d1ae-6050-40a0-afc5-92739e6187a3,b92679613,Underway,Unfinished,Unfinished,0,,2023-12-02 18:50:37
4b66a2ac-dbad-4ef3-914e-ac9027274c32,b87248408,Underway,Unfinished,Unfinished,0,,2023-10-02 23:03:22
cb640969-f49e-4185-aadc-7ff115a0ff73,b44469263,Underway,Unfinished,Unfinished,0,,2023-07-16 13:00:53
ab5a2017-0e0e-4aed-9700-e9929c2ddad6,b62997101,Cancel,Unfinished,Finish,0,,2023-05-07 04:55:24
e1de85d5-ec7c-4b6f-9c15-65adb4afd886,b06256649,Cancel,Unfinished,Finish,0,,2023-11-15 09:42:21
99209cf8-273e-4e8b-b2a6-04a13eea9002,b18980962,Underway,Unfinished,Unfinished,0,,2023-11-17 11:29:18
fd5b51ce-042b-45a4-8a64-32f9671e935b,b29980076,Underway,Unfinished,Finish,0,,2023-02-18 10:18:09
11ac435a-520b-4a50-bda9-151166bbfd34,b03647857,Underway,Finish,Unfinished,0,,2023-06-24 11:48:46
bda1ccc4-dbd9-4e64-918a-9f31ec04cb2a,b46585960,Cancel,Unfinished,Unfinished,0,,2023-07-21 14:32:22
9c2430a6-ce8b-452c-b1c6-7679d8c6061b,b49117635,Underway,Finish,Unfinished,0,,2023-08-02 04:29:40
8372931a-9774-459e-ada5-25e08914acee,b98158005,Underway,Unfinished,Unfinished,0,,2023-10-02 23:03:22
28b132ae-267e-4b2f-af1b-1d1b6c8d2e01,b52692137,Cancel,Unfinished,Finish,0,,2023-06-21 23:16:37
cae5991a-0db8-493e-b192-fcda92488b14,b29980076,Complete,Finish,Finish,3,poor quality,2023-05-07 06:06:53
772ceba1-68c2-4a54-a815-4d3738d06f50,b69410286,Underway,Unfinished,Finish,0,,2023-10-05 18:41:53
81cb7eff-434a-447f-afa2-c3b568191f0d,b13777390,Complete,Finish,Finish,3,,2023-02-25 03:56:51
b13d9e05-8737-45ef-a4d8-02b476f9109a,b10673081,Underway,Finish,Unfinished,0,,2023-03-07 19:48:42
ddf6ff0f-1faf-4855-896b-ae03452abdb4,b72176783,Underway,Unfinished,Unfinished,0,,2023-05-21 11:37:14
79a16597-1aaf-48fe-9215-dcde18409c69,b83420220,Underway,Unfinished,Unfinished,0,,2023-07-31 22:29:41
60aea011-fdef-4d75-b68b-4bc2a4238be4,b57129627,Underway,Finish,Unfinished,0,,2023-06-30 03:06:22
045d9655-6fd3-4a11-82f8-57fc4076ff0b,b47730822,Complete,Finish,Finish,1,nothing particularly impressive,2023-11-17 07:42:21
8e3e5f4e-8e0d-457a-82cf-7d96bb534329,b18980962,Underway,Unfinished,Finish,0,,2023-05-21 10:39:12
fed8cee0-2f9e-4386-b394-214617c5ee9f,b03545242,Underway,Finish,Unfinished,0,,2023-06-05 14:05:50
0adf8ab9-809b-4232-9aa2-6375a7dbf52e,b69410286,Underway,Unfinished,Unfinished,0,,2023-11-04 08:40:44
8b047a0c-08b5-441e-9d00-8ce5314ce803,b64838281,Cancel,Finish,Unfinished,0,,2023-11-04 08:40:44
72b982e0-470e-4028-ad3d-fc836a2c22f6,b27927119,Complete,Finish,Finish,3,Not bad,2023-06-30 03:06:22
3a6fef5b-aa7e-4b4b-90b6-4edf94ae8fc0,b81402685,Underway,Unfinished,Unfinished,0,,2023-04-16 18:22:28
91df4361-dc65-4950-bfdc-30d101afe820,b82664252,Underway,Unfinished,Unfinished,0,,2023-06-09 04:35:16
a081b874-7696-49d5-beb4-a599ef50007b,b02658750,Underway,Finish,Unfinished,0,,2023-06-12 20:26:11
8b242953-86ff-4423-a290-1d9df06cf6ba,b27119713,Cancel,Unfinished,Unfinished,0,,2023-11-30 07:01:12
87cb3a21-dc2a-47e4-a4e6-2d563137ae50,b12997834,Complete,Finish,Finish,4,,2023-07-17 19:57:27
cdd940fb-f31f-4b2a-a47e-5fb590c374be,b91296701,Complete,Finish,Finish,4,,2023-11-26 01:24:44
decc2be8-5a74-4fa7-bac6-2e338ad1dd46,b82572217,Underway,Unfinished,Unfinished,0,,2023-07-31 22:29:41
537b6ba0-2a5b-4284-98be-df4995837f62,b66473901,Underway,Finish,Unfinished,0,,2023-05-02 06:07:36
3851c70b-c062-4dbe-a332-bcc95ba65872,b44469263,Underway,Finish,Unfinished,0,,2023-06-21 23:16:37
aa06d0b2-2196-48e3-b0ee-7317b2cacfee,b93516525,Underway,Finish,Unfinished,0,,2023-11-28 23:37:52
acdacdad-6dd7-4726-98c5-e988674e1721,b64292752,Complete,Finish,Finish,1,poor quality,2023-06-21 23:16:37
5b2fa42a-99dc-4ab8-bac5-322964cfc7fd,b56439742,Underway,Unfinished,Finish,0,,2023-09-08 11:48:19
06349688-fb43-4699-8fff-0a8ee5798c12,b84865982,Underway,Finish,Unfinished,0,,2023-11-17 11:29:18
5839bcd7-b8e9-4315-889f-c600628148b9,b81795472,Cancel,Unfinished,Finish,0,,2023-09-14 04:32:30
8e8c69b2-dcc4-47eb-a511-fed9211bff47,b72176783,Cancel,Unfinished,Finish,0,,2022-12-24 07:17:46
7646a18c-d3b4-4f3c-ad5d-c291de4d6f51,b57155030,Cancel,Unfinished,Unfinished,0,,2023-04-16 18:22:28
7be537dd-d48e-4f5a-9f4f-53f8dd5c7e6b,b65923036,Underway,Unfinished,Finish,0,,2023-02-02 08:47:21
3aadf802-e479-4273-a6fd-7f2a73c4f30e,b06256649,Underway,Unfinished,Finish,0,,2023-02-02 09:10:06
19e771ad-df3a-4626-8eac-d827999a5a37,b06256649,Cancel,Unfinished,Finish,0,,2023-02-18 10:18:09
1dc66d62-a464-41b7-8918-cee95ee8a49f,b12395348,Cancel,Unfinished,Unfinished,0,,2023-07-17 19:57:27
b87e7056-6579-4575-944e-39f385b9ffb7,b93516525,Cancel,Unfinished,Finish,0,,2023-10-11 11:50:00
4e0d1f07-e912-4e02-ac25-956194907db7,b43124711,Underway,Unfinished,Unfinished,0,,2023-11-17 11:29:18
0d1b19c8-1822-416d-91c1-cc5d1dc5cd93,b49117635,Cancel,Unfinished,Finish,0,,2023-01-18 16:04:53
4a008650-794c-45b2-888a-499173134f74,b94795771,Underway,Unfinished,Unfinished,0,,2023-01-15 05:50:09
16d2cffb-d994-4782-b518-522fd99a49e9,b48711467,Underway,Finish,Unfinished,0,,2023-10-29 23:00:47
77430cde-57c3-4c66-a479-648412d7e1c7,b44469263,Cancel,Unfinished,Unfinished,0,,2023-12-02 18:50:37
e08133b6-fad7-409c-b422-c0e883b078ac,b14570699,Cancel,Finish,Unfinished,0,,2023-09-08 18:43:15
dea3529b-a13f-42a5-8f23-643e9752e2c5,b28683134,Underway,Unfinished,Finish,0,,2023-02-25 03:56:51
4d4925cb-3419-4c17-ac0a-a9957e981a1a,b81127483,Underway,Unfinished,Unfinished,0,,2023-06-06 00:35:15
afa4fee6-dba3-4fd3-9108-4ed09a786066,b82572217,Cancel,Unfinished,Finish,0,,2023-12-08 15:31:30
ae347dfc-8350-48de-a98a-9c94806bd1b1,b46916945,Underway,Finish,Unfinished,0,,2023-09-08 11:48:19
ec2b8ca6-3a5d-44cd-bec5-be0cad4859ad,b27119713,Underway,Unfinished,Finish,0,,2023-05-13 01:53:14
b0946acd-ecc7-47ec-a3e7-a47e8424d17a,b53292923,Underway,Finish,Unfinished,0,,2023-01-12 06:06:26
4f05173b-8395-476c-9a2e-fe3ff9af1e71,b46585960,Underway,Unfinished,Unfinished,0,,2023-05-21 10:39:12
c3fcfa5a-3cc1-40e5-b21d-692c5786ed0c,b58878989,Complete,Finish,Finish,3,,2023-06-09 04:35:16
c8777d1d-1ed0-431c-80b1-5399c37cc865,b47730822,Underway,Unfinished,Finish,0,,2023-01-17 20:50:46
109c6fd3-0067-4b3d-b3c5-c12825e55f6d,b68174155,Underway,Finish,Unfinished,0,,2023-05-19 02:09:36
809fca2c-95b2-4119-9df5-6988292d25b1,b82572217,Underway,Unfinished,Finish,0,,2023-10-11 11:50:00
edc6d6be-8164-4b84-8b38-ed47e2ac4a7f,b32943596,Complete,Finish,Finish,1,selecting the wrong product,2023-08-07 21:55:11
2e86d0d6-40e3-4f7e-8224-5510b44efcc8,b69454785,Cancel,Finish,Unfinished,0,,2023-07-08 07:15:16
ce14fbe6-02c9-406f-a3fa-a256d97fcbb5,b10673081,Cancel,Unfinished,Finish,0,,2023-06-05 14:05:50
6db79d9f-885f-4ff1-86db-e6761612eada,b57155030,Underway,Finish,Unfinished,0,,2023-07-08 03:03:36
2873601a-3796-4b9f-b708-55ee7694e58e,b81795472,Cancel,Unfinished,Unfinished,0,,2023-01-12 04:37:02
5f27171a-c357-404e-869f-5caa07efad6e,b74407264,Underway,Finish,Unfinished,0,,2023-01-18 16:04:53
8c0fc368-f3fd-4a96-8263-71bcaa3fe608,b57129627,Complete,Finish,Finish,4,,2023-07-31 15:41:45
05f7690c-4487-431d-9da3-437c994564e9,b50809533,Complete,Finish,Finish,1,,2023-09-19 09:25:34
59e0793a-a917-45de-9ecf-59f09429bed4,b50809533,Underway,Unfinished,Unfinished,0,,2023-07-31 15:41:45
f23e15ac-b05d-462d-baae-e6f607d24b6d,b25478137,Underway,Unfinished,Finish,0,,2023-08-07 22:09:10
a577fef1-9675-4d54-9f20-444d20a43016,b64838281,Underway,Unfinished,Finish,0,,2023-02-26 19:03:12
55655d1a-8f3f-41ca-8238-0f29f79ea5e5,b06256649,Underway,Finish,Unfinished,0,,2023-09-19 09:25:34
1edc515e-60ff-401a-a799-7e7bed1e5155,b83594721,Underway,Finish,Unfinished,0,,2023-05-19 02:09:36
7e819a44-b4c3-40bd-ba0b-929bfce9f629,b46349333,Cancel,Unfinished,Unfinished,0,,2023-06-24 11:48:46
5003b6d2-1b21-4691-ad28-2bb73c7c37a5,b29980076,Cancel,Finish,Unfinished,0,,2023-03-13 03:08:43
15e432ff-be09-4c18-9613-6db2b91807ef,b52692137,Underway,Unfinished,Unfinished,0,,2023-09-05 04:15:57
787779fe-0cee-43ec-a846-98de8de2ff98,b68312213,Underway,Unfinished,Unfinished,0,,2023-06-06 18:40:01
8fa007bd-062c-47d0-bb3e-9a1ed14fdc44,b62997101,Underway,Finish,Unfinished,0,,2023-11-04 08:40:44
b707bb1d-cbfa-45db-a1c7-74c27da649ef,b44469263,Underway,Unfinished,Finish,0,,2023-11-30 07:01:12
7c2a4de4-67f1-4c8c-a5a8-3b3ceaf981ad,b81127483,Underway,Unfinished,Unfinished,0,,2023-03-31 08:23:44
b5ffab3e-1f4e-48fb-9080-6ae96b67465d,b93516525,Underway,Finish,Unfinished,0,,2023-09-08 18:43:15
ebca6c27-47eb-4317-bf39-3b45d7d48ac8,b58878989,Underway,Unfinished,Unfinished,0,,2023-07-09 08:14:50
2c09235f-8ebf-4a62-aef0-48485666ad6f,b81795472,Underway,Unfinished,Finish,0,,2023-05-21 11:37:14
59b1250a-5d63-4f52-afe1-756baaf13c3b,b81795472,Cancel,Unfinished,Finish,0,,2023-02-26 19:03:12
a59610a1-9673-4198-8652-ed5d4beeb10b,b02716888,Underway,Unfinished,Unfinished,0,,2023-05-21 10:39:12
1f361e31-64fe-4ed0-a6d4-f1f6e6087c4c,b46585960,Cancel,Finish,Unfinished,0,,2023-01-17 20:50:46
86c7a623-e4f8-463c-b6f0-9ecd405402e8,b52692137,Underway,Unfinished,Unfinished,0,,2023-12-02 18:50:37
